;rec;lig;#dock;pdb_expr_rec;pdb_expr_lig;pdb_dock_rec;pdb_dock_lig;deviation
38145;1h6v_E;2c63_B;0;-;-;-;-;-1.0
38146;1h6v_E;2c63_D;0;-;-;-;-;-1.0
38147;1h6v_E;2c74_B;0;-;-;-;-;-1.0
38148;1h6v_E;2c63_A;0;-;-;-;-;-1.0
38149;1h6v_E;2c74_A;0;-;-;-;-;-1.0
38150;1h6v_E;2d1x_A;0;-;-;-;-;-1.0
38151;1rf3_A;1rf3_A;222;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_222.pdb;0.5910782694839305
38152;1h6v_E;2d1x_B;0;-;-;-;-;-1.0
38153;1h6v_E;2d1x_C;0;-;-;-;-;-1.0
38154;1h6v_E;2e9w_C;0;-;-;-;-;-1.0
38155;2h0d_A;1aox_A;0;-;-;-;-;-1.0
38156;2h0d_A;1aox_B;0;-;-;-;-;-1.0
38157;2h0d_A;1avf_P;0;-;-;-;-;-1.0
38158;2h0d_A;1avf_A;0;-;-;-;-;-1.0
38159;2h0d_A;1h2k_S;0;-;-;-;-;-1.0
38160;2h0d_A;1gc1_G;0;-;-;-;-;-1.0
38161;2h0d_A;1h2k_A;0;-;-;-;-;-1.0
38162;2h0d_A;1lm5_B;0;-;-;-;-;-1.0
38163;1rf3_A;1rf3_A;223;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_223.pdb;0.5910770794846567
38164;2h0d_A;1li1_B;0;-;-;-;-;-1.0
38165;2h0d_A;1li1_C;0;-;-;-;-;-1.0
38166;2h0d_A;1li1_A;0;-;-;-;-;-1.0
38167;2h0d_A;1li1_F;0;-;-;-;-;-1.0
38168;2h0d_A;1h6v_A;0;-;-;-;-;-1.0
38169;2h0d_A;1h6v_E;0;-;-;-;-;-1.0
38170;2h0d_A;1h6v_C;0;-;-;-;-;-1.0
38171;2h0d_A;1h6v_B;0;-;-;-;-;-1.0
38172;1rf3_A;1rf3_A;224;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_224.pdb;0.5910770794846567
38173;2h0d_A;1rvf_2;0;-;-;-;-;-1.0
38174;2h0d_A;1shw_A;0;-;-;-;-;-1.0
38175;2h0d_A;1rvf_4;0;-;-;-;-;-1.0
38176;2h0d_A;1shw_B;0;-;-;-;-;-1.0
38177;2h0d_A;1us7_B;0;-;-;-;-;-1.0
38178;2h0d_A;1rvf_3;0;-;-;-;-;-1.0
38179;2h0d_A;2c35_B;0;-;-;-;-;-1.0
38180;2h0d_A;2c9w_A;0;-;-;-;-;-1.0
38181;2h0d_A;2d1x_A;0;-;-;-;-;-1.0
38182;1rf3_A;1rf3_A;225;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_225.pdb;0.5910782694839305
38183;2h0d_A;2d1x_B;0;-;-;-;-;-1.0
38184;2h0d_A;2c35_A;0;-;-;-;-;-1.0
38185;2h0d_A;2d1x_C;0;-;-;-;-;-1.0
38186;2h0d_A;2nl9_A;0;-;-;-;-;-1.0
38187;2h0d_A;2nl9_B;0;-;-;-;-;-1.0
38188;2h0d_A;2o8a_A;0;-;-;-;-;-1.0
38189;2h0d_A;2vgl_B;0;-;-;-;-;-1.0
38190;2h0d_A;3bt2_U;0;-;-;-;-;-1.0
38191;2h0d_A;3d85_C;0;-;-;-;-;-1.0
38192;2h0d_A;3d0g_E;0;-;-;-;-;-1.0
38193;1rf3_A;1rf3_A;226;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_226.pdb;0.5910782694839305
38194;2h0d_A;3d85_B;0;-;-;-;-;-1.0
38195;2h0d_A;3d85_D;0;-;-;-;-;-1.0
38196;2h0d_A;3d0g_A;0;-;-;-;-;-1.0
38197;2h0d_A;3dgc_M;0;-;-;-;-;-1.0
38198;2h0d_A;3dgc_S;0;-;-;-;-;-1.0
38199;1h6v_A;2pav_A;0;-;-;-;-;-1.0
38200;1h6v_A;2vgl_S;0;-;-;-;-;-1.0
38201;1h6v_A;2rgn_B;0;-;-;-;-;-1.0
38202;1h6v_A;2vgl_A;0;-;-;-;-;-1.0
38203;1rf3_A;1rf3_A;227;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_227.pdb;0.5910773956647207
38204;1h6v_A;3brw_D;0;-;-;-;-;-1.0
38205;1h6v_A;3bs5_B;0;-;-;-;-;-1.0
38206;1h6v_A;3bs5_A;0;-;-;-;-;-1.0
38207;1h6v_A;3d0g_E;0;-;-;-;-;-1.0
38208;1h6v_A;3d85_C;0;-;-;-;-;-1.0
38209;1h6v_B;1kfu_L;0;-;-;-;-;-1.0
38210;1h6v_B;1lm5_B;0;-;-;-;-;-1.0
38211;1h6v_B;1lm5_A;0;-;-;-;-;-1.0
38212;1h6v_B;1rvf_2;0;-;-;-;-;-1.0
38213;1rf3_A;1rf3_A;228;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_228.pdb;0.5910782694839305
38214;1h6v_B;1vyh_A;0;-;-;-;-;-1.0
38215;1h6v_B;1rvf_3;0;-;-;-;-;-1.0
38216;1h6v_B;1us7_A;0;-;-;-;-;-1.0
38217;1h6v_B;1wsu_A;0;-;-;-;-;-1.0
38218;1h6v_B;1wsu_B;0;-;-;-;-;-1.0
38219;1h6v_B;1rkc_A;0;-;-;-;-;-1.0
38220;1h6v_B;1wsu_D;0;-;-;-;-;-1.0
38221;1h6v_B;1wsu_C;0;-;-;-;-;-1.0
38222;1h6v_B;1rf3_A;0;-;-;-;-;-1.0
38223;1rf3_A;1rf3_A;229;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_229.pdb;0.5910782694839305
38224;1h6v_B;1ya5_T;0;-;-;-;-;-1.0
38225;1h6v_B;1ydi_A;0;-;-;-;-;-1.0
38226;1h6v_B;2c9w_A;0;-;-;-;-;-1.0
38227;1h6v_B;2c63_D;0;-;-;-;-;-1.0
38228;1h6v_B;2c74_B;0;-;-;-;-;-1.0
38229;1h6v_B;2c63_B;0;-;-;-;-;-1.0
38230;1h6v_B;2d1x_A;0;-;-;-;-;-1.0
38231;1h6v_B;2c74_A;0;-;-;-;-;-1.0
38232;1h6v_B;2c63_C;0;-;-;-;-;-1.0
38233;1h6v_B;2d1x_B;0;-;-;-;-;-1.0
38234;1rf3_A;1rf3_A;230;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_230.pdb;0.5910770794846567
38235;1h6v_B;2d1x_C;0;-;-;-;-;-1.0
38236;1h6v_B;2c63_A;0;-;-;-;-;-1.0
38237;1h6v_B;2e9w_C;0;-;-;-;-;-1.0
38238;1h6v_B;2pav_A;0;-;-;-;-;-1.0
38239;1h6v_B;2vgl_S;0;-;-;-;-;-1.0
38240;1h6v_B;2rgn_B;0;-;-;-;-;-1.0
38241;1h6v_B;2vgl_A;0;-;-;-;-;-1.0
38242;1rf3_A;1rf3_A;231;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_231.pdb;0.5910782694839305
38243;1h6v_B;3brw_D;0;-;-;-;-;-1.0
38244;1h6v_B;3bs5_B;0;-;-;-;-;-1.0
38245;1h6v_B;3bs5_A;0;-;-;-;-;-1.0
38246;1h6v_B;3d0g_E;0;-;-;-;-;-1.0
38247;1h6v_B;3d85_C;0;-;-;-;-;-1.0
38248;1h6v_A;1kfu_L;0;-;-;-;-;-1.0
38249;1h6v_A;1lm5_B;0;-;-;-;-;-1.0
38250;1h6v_A;1lm5_A;0;-;-;-;-;-1.0
38251;1h6v_A;1rvf_2;0;-;-;-;-;-1.0
38252;1h6v_A;1vyh_A;0;-;-;-;-;-1.0
38253;1rf3_A;1rf3_A;232;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_232.pdb;0.5910794794071812
38254;1h6v_A;1rvf_3;0;-;-;-;-;-1.0
38255;1h6v_A;1us7_A;0;-;-;-;-;-1.0
38256;1h6v_A;1wsu_A;0;-;-;-;-;-1.0
38257;1h6v_A;1wsu_B;0;-;-;-;-;-1.0
38258;1h6v_A;1wsu_D;0;-;-;-;-;-1.0
38259;1h6v_A;1wsu_C;0;-;-;-;-;-1.0
38260;1h6v_A;1rkc_A;0;-;-;-;-;-1.0
38261;1h6v_A;1rf3_A;0;-;-;-;-;-1.0
38262;1rf3_A;1rf3_A;233;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_233.pdb;0.5910770794846567
38263;1h6v_A;1ya5_T;0;-;-;-;-;-1.0
38264;1h6v_A;1ydi_A;0;-;-;-;-;-1.0
38265;1h6v_A;2c9w_A;0;-;-;-;-;-1.0
38266;1h6v_A;2c63_D;0;-;-;-;-;-1.0
38267;1h6v_A;2c63_B;0;-;-;-;-;-1.0
38268;1h6v_A;2c63_C;0;-;-;-;-;-1.0
38269;1h6v_A;2c74_A;0;-;-;-;-;-1.0
38270;1h6v_A;2d1x_A;0;-;-;-;-;-1.0
38271;1h6v_A;2c63_A;0;-;-;-;-;-1.0
38272;1rf3_A;1rf3_A;234;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_234.pdb;0.5910779977161513
38273;1h6v_A;2d1x_B;0;-;-;-;-;-1.0
38274;1h6v_A;2c74_B;0;-;-;-;-;-1.0
38275;1h6v_A;2d1x_C;0;-;-;-;-;-1.0
38276;1h6v_A;2e9w_C;0;-;-;-;-;-1.0
38277;1h2k_A;1ydi_A;0;-;-;-;-;-1.0
38278;1h2k_A;2pav_A;0;-;-;-;-;-1.0
38279;1h2k_A;2d1x_A;0;-;-;-;-;-1.0
38280;1h2k_A;2d1x_B;0;-;-;-;-;-1.0
38281;1h2k_A;2d1x_C;0;-;-;-;-;-1.0
38282;1h2k_A;2dvw_A;0;-;-;-;-;-1.0
38283;1rf3_A;1rf3_A;235;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_235.pdb;0.5910804345193923
38284;1h2k_A;2e9w_C;0;-;-;-;-;-1.0
38285;1h2k_A;3bs5_B;0;-;-;-;-;-1.0
38286;1h2k_S;1kfu_L;0;-;-;-;-;-1.0
38287;1h2k_A;3byh_A;0;-;-;-;-;-1.0
38288;1h2k_S;1rvf_2;0;-;-;-;-;-1.0
38289;1h2k_S;1rvf_3;0;-;-;-;-;-1.0
38290;1h2k_S;1rf3_A;0;-;-;-;-;-1.0
38291;1h2k_S;1vyh_A;0;-;-;-;-;-1.0
38292;1rf3_A;1rf3_A;236;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_236.pdb;8.591396200553607
38293;1h2k_S;1us7_B;0;-;-;-;-;-1.0
38294;1h2k_S;1us7_A;0;-;-;-;-;-1.0
38295;1h2k_S;1wsu_A;0;-;-;-;-;-1.0
38296;1h2k_S;1wsu_C;0;-;-;-;-;-1.0
38297;1h2k_S;1wsu_B;0;-;-;-;-;-1.0
38298;1h2k_S;1wsu_D;0;-;-;-;-;-1.0
38299;1h2k_S;1ya5_T;0;-;-;-;-;-1.0
38300;1h2k_S;2c9w_A;0;-;-;-;-;-1.0
38301;1h2k_S;2c63_C;0;-;-;-;-;-1.0
38302;1rf3_A;1rf3_A;237;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_237.pdb;8.591396200553607
38303;1h2k_S;2c63_A;0;-;-;-;-;-1.0
38304;1h2k_S;2c63_D;0;-;-;-;-;-1.0
38305;1h2k_S;2c74_A;0;-;-;-;-;-1.0
38306;1h2k_S;2c74_B;0;-;-;-;-;-1.0
38307;1h2k_S;2c63_B;0;-;-;-;-;-1.0
38308;1h2k_S;2odb_A;0;-;-;-;-;-1.0
38309;1h2k_S;2pjy_B;0;-;-;-;-;-1.0
38310;1h2k_S;2vgl_S;0;-;-;-;-;-1.0
38311;1h2k_S;2rgn_B;0;-;-;-;-;-1.0
38312;1h2k_S;3brw_D;0;-;-;-;-;-1.0
38313;1rf3_A;1rf3_A;238;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_238.pdb;0.5910782694839305
38314;1h2k_S;3bs5_A;0;-;-;-;-;-1.0
38315;1h2k_S;3d85_C;0;-;-;-;-;-1.0
38316;1h2k_A;1lm5_A;0;-;-;-;-;-1.0
38317;1h2k_A;1lm5_B;0;-;-;-;-;-1.0
38318;1h2k_A;1rvf_2;0;-;-;-;-;-1.0
38319;1h2k_A;1rkc_B;0;-;-;-;-;-1.0
38320;1h2k_A;1rvf_3;0;-;-;-;-;-1.0
38321;1h2k_A;1rkc_A;0;-;-;-;-;-1.0
38322;1rf3_A;1rf3_A;239;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_239.pdb;0.5910782694839305
38323;2nnw_A;1avo_A;0;-;-;-;-;-1.0
38324;2nnw_A;1avo_B;0;-;-;-;-;-1.0
38325;2nnw_A;1mhw_A;0;-;-;-;-;-1.0
38326;2nnw_A;1mhw_C;0;-;-;-;-;-1.0
38327;2nnw_A;1rkc_A;0;-;-;-;-;-1.0
38328;2nnw_A;1rkc_B;0;-;-;-;-;-1.0
38329;2nnw_A;1wsu_B;0;-;-;-;-;-1.0
38330;2nnw_A;1wsu_A;0;-;-;-;-;-1.0
38331;2nnw_A;1wsu_C;0;-;-;-;-;-1.0
38332;1rf3_A;1rf3_A;240;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_240.pdb;0.5910751778472492
38333;2nnw_A;1wsu_D;0;-;-;-;-;-1.0
38334;2nnw_A;1yk1_A;0;-;-;-;-;-1.0
38335;2nnw_A;1yk1_E;0;-;-;-;-;-1.0
38336;2nnw_A;2bov_A;0;-;-;-;-;-1.0
38337;2nnw_A;2i1n_B;0;-;-;-;-;-1.0
38338;2nnw_A;2i1n_A;0;-;-;-;-;-1.0
38339;2nnw_A;2nvu_C;0;-;-;-;-;-1.0
38340;2nnw_A;2p1m_A;0;-;-;-;-;-1.0
38341;2nnw_A;2q7n_A;0;-;-;-;-;-1.0
38342;1rf3_A;1rf3_A;241;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_241.pdb;0.5910783138944206
38343;2nnw_A;2r9p_E;0;-;-;-;-;-1.0
38344;2nnw_A;2rhk_A;0;-;-;-;-;-1.0
38345;2nnw_A;2rhk_C;0;-;-;-;-;-1.0
38346;2nnw_A;2zl1_A;0;-;-;-;-;-1.0
38347;2nnw_A;2zl1_B;0;-;-;-;-;-1.0
38348;2nnw_A;2z5h_B;0;-;-;-;-;-1.0
38349;2nnw_A;2z5h_I;0;-;-;-;-;-1.0
38350;2nnw_A;3bpl_B;0;-;-;-;-;-1.0
38351;2nnw_A;3bt2_B;0;-;-;-;-;-1.0
38352;1rf3_A;1rf3_A;242;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_242.pdb;0.5910926656415234
38353;2nnw_A;3bt2_A;0;-;-;-;-;-1.0
38354;2nnw_A;3byh_A;0;-;-;-;-;-1.0
38355;2nnw_A;3bpl_C;0;-;-;-;-;-1.0
38356;2nnw_A;3c66_A;0;-;-;-;-;-1.0
38357;2nnw_A;3d1m_A;0;-;-;-;-;-1.0
38358;2nnw_A;3d1m_D;0;-;-;-;-;-1.0
38359;2nnw_A;1atn_D;0;-;-;-;-;-1.0
38360;2nnw_A;1atn_A;0;-;-;-;-;-1.0
38361;1rf3_A;1rf3_A;243;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_243.pdb;0.5910782694839305
38362;2nnw_A;1efv_A;0;-;-;-;-;-1.0
38363;2nnw_A;1efv_B;0;-;-;-;-;-1.0
38364;2nnw_A;1kfu_L;0;-;-;-;-;-1.0
38365;2nnw_A;1kfu_S;0;-;-;-;-;-1.0
38366;2nnw_A;1ku6_A;0;-;-;-;-;-1.0
38367;2nnw_A;1ku6_B;0;-;-;-;-;-1.0
38368;2nnw_A;1m3d_C;0;-;-;-;-;-1.0
38369;2nnw_A;1m3d_E;0;-;-;-;-;-1.0
38370;2nnw_A;1m3d_L;0;-;-;-;-;-1.0
38371;2nnw_A;1m3d_H;0;-;-;-;-;-1.0
38372;1rf3_A;1rf3_A;244;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_244.pdb;0.5910779977161513
38373;2nnw_A;1m3d_G;0;-;-;-;-;-1.0
38374;2nnw_A;1nci_A;0;-;-;-;-;-1.0
38375;2nnw_A;1nci_B;0;-;-;-;-;-1.0
38376;2nnw_A;1us7_A;0;-;-;-;-;-1.0
38377;2nnw_A;1vyh_A;0;-;-;-;-;-1.0
38378;2nnw_A;1vyh_C;0;-;-;-;-;-1.0
38379;2nnw_A;1y8n_B;0;-;-;-;-;-1.0
38380;2nnw_A;1ya5_A;0;-;-;-;-;-1.0
38381;1rf3_A;1rf3_A;245;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_245.pdb;0.591078791090428
38382;2nnw_A;1y8n_A;0;-;-;-;-;-1.0
38383;2nnw_A;1ya5_T;0;-;-;-;-;-1.0
38384;2nnw_A;2bov_B;0;-;-;-;-;-1.0
38385;2nnw_A;2c0l_B;0;-;-;-;-;-1.0
38386;2nnw_A;2c0l_A;0;-;-;-;-;-1.0
38387;2nnw_A;2c63_C;0;-;-;-;-;-1.0
38388;2nnw_A;2c63_B;0;-;-;-;-;-1.0
38389;2nnw_A;2c63_D;0;-;-;-;-;-1.0
38390;2nnw_A;2c74_A;0;-;-;-;-;-1.0
38391;1rf3_A;1rf3_A;246;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_246.pdb;8.591409408133286
38392;2nnw_A;2c74_B;0;-;-;-;-;-1.0
38393;2nnw_A;2dvw_A;0;-;-;-;-;-1.0
38394;2nnw_A;2dvw_B;0;-;-;-;-;-1.0
38395;2nnw_A;2e9w_C;0;-;-;-;-;-1.0
38396;2nnw_A;2gix_A;0;-;-;-;-;-1.0
38397;2nnw_A;2gix_B;0;-;-;-;-;-1.0
38398;2nnw_A;2i32_E;0;-;-;-;-;-1.0
38399;2nnw_A;2gix_D;0;-;-;-;-;-1.0
38400;1rf3_A;1rf3_A;247;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_247.pdb;0.5910794794071812
38401;2nnw_A;2i32_A;0;-;-;-;-;-1.0
38402;2nnw_A;2nna_B;0;-;-;-;-;-1.0
38403;2nnw_A;2nna_A;0;-;-;-;-;-1.0
38404;2nnw_A;2odb_A;0;-;-;-;-;-1.0
38405;2nnw_A;2ot3_B;0;-;-;-;-;-1.0
38406;2nnw_A;2p1m_B;0;-;-;-;-;-1.0
38407;2nnw_A;2pav_P;0;-;-;-;-;-1.0
38408;2nnw_A;2pjy_B;0;-;-;-;-;-1.0
38409;2nnw_A;2pjy_A;0;-;-;-;-;-1.0
38410;2nnw_A;2pjy_C;0;-;-;-;-;-1.0
38411;1rf3_A;1rf3_A;248;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_248.pdb;0.5910782694839305
38412;2nnw_A;2z3q_B;0;-;-;-;-;-1.0
38413;2nnw_A;2z3q_C;0;-;-;-;-;-1.0
38414;2nnw_A;3brw_D;0;-;-;-;-;-1.0
38415;2nnw_A;3brw_B;0;-;-;-;-;-1.0
38416;2nnw_A;3d2u_B;0;-;-;-;-;-1.0
38417;2nnw_A;3d2u_A;0;-;-;-;-;-1.0
38418;2nnw_A;1ck4_A;0;-;-;-;-;-1.0
38419;2nnw_A;1ck4_B;0;-;-;-;-;-1.0
38420;2nnw_A;1ezx_A;0;-;-;-;-;-1.0
38421;1rf3_A;1rf3_A;249;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_249.pdb;0.5910782694839305
38422;2nnw_A;1ezx_B;0;-;-;-;-;-1.0
38423;2nnw_A;1ezx_C;0;-;-;-;-;-1.0
38424;2nnw_A;1fnt_A;0;-;-;-;-;-1.0
38425;2nnw_A;1fnt_B;0;-;-;-;-;-1.0
38426;2nnw_A;1f9e_A;0;-;-;-;-;-1.0
38427;2nnw_A;1fnt_F;0;-;-;-;-;-1.0
38428;2nnw_A;1f9e_B;0;-;-;-;-;-1.0
38429;2nnw_A;1fnt_J;0;-;-;-;-;-1.0
38430;2nnw_A;1fnt_H;0;-;-;-;-;-1.0
38431;2nnw_A;1fnt_N;0;-;-;-;-;-1.0
38432;1rf3_A;1rf3_A;250;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_250.pdb;0.5910782694839305
38433;2nnw_A;1gl4_B;0;-;-;-;-;-1.0
38434;2nnw_A;1gl4_A;0;-;-;-;-;-1.0
38435;2nnw_A;1gc1_C;0;-;-;-;-;-1.0
38436;2nnw_A;1i7x_B;0;-;-;-;-;-1.0
38437;2nnw_A;1i7x_A;0;-;-;-;-;-1.0
38438;2nnw_A;1i7x_C;0;-;-;-;-;-1.0
38439;2nnw_A;1jjo_C;0;-;-;-;-;-1.0
38440;2nnw_A;1jjo_E;0;-;-;-;-;-1.0
38441;1rf3_A;1rf3_A;251;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_251.pdb;8.591396200553607
38442;2nnw_A;1jjo_A;0;-;-;-;-;-1.0
38443;2nnw_A;1lm5_A;0;-;-;-;-;-1.0
38444;2nnw_A;1lya_A;0;-;-;-;-;-1.0
38445;2nnw_A;1lya_B;0;-;-;-;-;-1.0
38446;2nnw_A;1m3d_B;0;-;-;-;-;-1.0
38447;2nnw_A;1nt2_A;0;-;-;-;-;-1.0
38448;2nnw_A;1nme_A;0;-;-;-;-;-1.0
38449;2nnw_A;1nme_B;0;-;-;-;-;-1.0
38450;2nnw_A;1pyo_A;0;-;-;-;-;-1.0
38451;2nnw_A;1pyo_B;0;-;-;-;-;-1.0
38452;1rf3_A;1rf3_A;252;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_252.pdb;8.591417116805298
38453;2nnw_A;1r4m_I;0;-;-;-;-;-1.0
38454;2nnw_A;1r4m_B;0;-;-;-;-;-1.0
38455;2nnw_A;2c9w_C;0;-;-;-;-;-1.0
38456;2nnw_A;2djg_A;0;-;-;-;-;-1.0
38457;2nnw_A;2djg_B;0;-;-;-;-;-1.0
38458;2nnw_A;2djg_C;0;-;-;-;-;-1.0
38459;2nnw_A;2e9w_A;0;-;-;-;-;-1.0
38460;2nnw_A;2gd4_H;0;-;-;-;-;-1.0
38461;1rf3_A;1rf3_A;253;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_253.pdb;8.591396200553607
38462;2nnw_A;2gd4_L;0;-;-;-;-;-1.0
38463;2nnw_A;2iae_A;0;-;-;-;-;-1.0
38464;2nnw_A;2iae_B;0;-;-;-;-;-1.0
38465;2nnw_A;2jjs_C;0;-;-;-;-;-1.0
38466;2nnw_A;2jjs_A;0;-;-;-;-;-1.0
38467;2nnw_A;2nvu_B;0;-;-;-;-;-1.0
38468;2nnw_A;2ot3_A;0;-;-;-;-;-1.0
38469;2nnw_A;2pav_A;0;-;-;-;-;-1.0
38470;2nnw_A;2rgn_A;0;-;-;-;-;-1.0
38471;2nnw_A;2rgn_C;0;-;-;-;-;-1.0
38472;1rf3_A;1rf3_A;254;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_254.pdb;8.591409408133286
38473;2nnw_A;2rgn_B;0;-;-;-;-;-1.0
38474;2nnw_A;2v8q_A;0;-;-;-;-;-1.0
38475;2nnw_A;2v8q_B;0;-;-;-;-;-1.0
38476;2nnw_A;2vgl_M;0;-;-;-;-;-1.0
38477;2nnw_A;2v8q_E;0;-;-;-;-;-1.0
38478;2nnw_A;2vgl_A;0;-;-;-;-;-1.0
38479;2nnw_A;2vgl_S;0;-;-;-;-;-1.0
38480;2nnw_A;2vp7_A;0;-;-;-;-;-1.0
38481;2nnw_A;2vp7_B;0;-;-;-;-;-1.0
38482;2nnw_A;2zch_P;0;-;-;-;-;-1.0
38483;1rf3_A;1rf3_A;255;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_255.pdb;8.591407392922157
38484;2nnw_A;3bes_L;0;-;-;-;-;-1.0
38485;2nnw_A;3bs5_B;0;-;-;-;-;-1.0
38486;2nnw_A;3bs5_A;0;-;-;-;-;-1.0
38487;2nnw_A;3c5j_B;0;-;-;-;-;-1.0
38488;2nnw_A;3c5j_A;0;-;-;-;-;-1.0
38489;2nnw_A;3ch5_B;0;-;-;-;-;-1.0
38490;2nnw_A;1aox_B;0;-;-;-;-;-1.0
38491;1rf3_A;1rf3_A;256;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_256.pdb;8.59140913141885
38492;2nnw_A;1aox_A;0;-;-;-;-;-1.0
38493;2nnw_A;1apy_B;0;-;-;-;-;-1.0
38494;2nnw_A;1apy_A;0;-;-;-;-;-1.0
38495;2nnw_A;1avf_P;0;-;-;-;-;-1.0
38496;2nnw_A;1avf_A;0;-;-;-;-;-1.0
38497;2nnw_A;1ef1_A;0;-;-;-;-;-1.0
38498;2nnw_A;1gc1_G;0;-;-;-;-;-1.0
38499;2nnw_A;1ef1_C;0;-;-;-;-;-1.0
38500;2nnw_A;1h2k_S;0;-;-;-;-;-1.0
38501;1rf3_A;1rf3_A;257;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_257.pdb;8.591409408133286
38502;2nnw_A;1h2k_A;0;-;-;-;-;-1.0
38503;2nnw_A;1h6v_C;0;-;-;-;-;-1.0
38504;2nnw_A;1h6v_A;0;-;-;-;-;-1.0
38505;2nnw_A;1h6v_B;0;-;-;-;-;-1.0
38506;2nnw_A;1h6v_E;0;-;-;-;-;-1.0
38507;2nnw_A;1ibc_A;0;-;-;-;-;-1.0
38508;2nnw_A;1ibc_B;0;-;-;-;-;-1.0
38509;2nnw_A;1ldk_A;0;-;-;-;-;-1.0
38510;2nnw_A;1ldk_B;0;-;-;-;-;-1.0
38511;2nnw_A;1lm5_B;0;-;-;-;-;-1.0
38512;1rf3_A;1rf3_A;258;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_258.pdb;0.5910770794846567
38513;2nnw_A;1li1_B;0;-;-;-;-;-1.0
38514;2nnw_A;1li1_A;0;-;-;-;-;-1.0
38515;2nnw_A;1li1_F;0;-;-;-;-;-1.0
38516;2nnw_A;1li1_C;0;-;-;-;-;-1.0
38517;2nnw_A;1m3d_A;0;-;-;-;-;-1.0
38518;2nnw_A;1m3d_F;0;-;-;-;-;-1.0
38519;2nnw_A;1m3d_D;0;-;-;-;-;-1.0
38520;2nnw_A;1rf3_B;0;-;-;-;-;-1.0
